date,factom,nxt,bitcoin,isPartial
2015-08-19 09:00:00,0,16,56,False
2015-08-19 10:00:00,0,17,64,False
2015-08-19 11:00:00,0,17,57,False
2015-08-19 12:00:00,0,17,59,False
2015-08-19 13:00:00,0,16,59,False
2015-08-19 14:00:00,0,19,63,False
2015-08-19 15:00:00,0,20,62,False
2015-08-19 16:00:00,0,20,66,False
2015-08-19 17:00:00,0,22,69,False
2015-08-19 18:00:00,0,20,74,False
2015-08-19 19:00:00,0,22,70,False
2015-08-19 20:00:00,0,21,76,False
2015-08-19 21:00:00,0,25,90,False
2015-08-19 22:00:00,0,26,90,False
2015-08-19 23:00:00,0,29,79,False
2015-08-20 00:00:00,0,49,70,False
2015-08-20 00:00:00,0,17,24,False
2015-08-20 01:00:00,0,14,24,False
2015-08-20 02:00:00,0,14,23,False
2015-08-20 03:00:00,0,14,22,False
2015-08-20 04:00:00,0,12,21,False
2015-08-20 05:00:00,0,9,22,False
2015-08-20 06:00:00,0,8,21,False
2015-08-20 07:00:00,0,7,20,False
2015-08-20 08:00:00,0,7,19,False
2015-08-20 09:00:00,0,6,18,False
2015-08-20 10:00:00,0,7,19,False
2015-08-20 11:00:00,0,7,18,False
2015-08-20 12:00:00,0,7,19,False
2015-08-20 13:00:00,0,7,18,False
2015-08-20 14:00:00,0,7,19,False
2015-08-20 15:00:00,0,7,19,False
2015-08-20 16:00:00,0,8,19,False
2015-08-20 17:00:00,0,8,19,False
2015-08-20 18:00:00,0,7,19,False
2015-08-20 19:00:00,0,8,24,False
2015-08-20 20:00:00,0,8,20,False
2015-08-20 21:00:00,0,9,21,False
2015-08-20 22:00:00,0,10,25,False
2015-08-20 23:00:00,0,10,22,False
2015-08-21 00:00:00,0,11,25,False
2015-08-21 01:00:00,0,13,20,False
2015-08-21 02:00:00,0,10,19,False
2015-08-21 03:00:00,0,9,18,False
2015-08-21 04:00:00,0,9,18,False
2015-08-21 05:00:00,0,7,18,False
2015-08-21 06:00:00,0,7,19,False
2015-08-21 07:00:00,0,6,19,False
2015-08-21 08:00:00,0,6,18,False
2015-08-21 09:00:00,0,6,17,False
2015-08-21 10:00:00,0,6,17,False
2015-08-21 11:00:00,0,6,17,False
2015-08-21 12:00:00,0,7,18,False
2015-08-21 13:00:00,0,7,18,False
2015-08-21 14:00:00,0,7,17,False
2015-08-21 15:00:00,0,7,18,False
2015-08-21 16:00:00,0,8,18,False
2015-08-21 17:00:00,0,8,18,False
2015-08-21 18:00:00,0,8,19,False
2015-08-21 19:00:00,0,8,20,False
2015-08-21 20:00:00,0,9,20,False
2015-08-21 21:00:00,0,9,24,False
2015-08-21 22:00:00,0,10,22,False
2015-08-21 23:00:00,0,11,23,False
2015-08-22 00:00:00,0,11,21,False
2015-08-22 01:00:00,0,12,18,False
2015-08-22 02:00:00,0,11,20,False
2015-08-22 03:00:00,0,11,19,False
2015-08-22 04:00:00,0,12,16,False
2015-08-22 05:00:00,0,10,17,False
2015-08-22 06:00:00,0,10,17,False
2015-08-22 07:00:00,0,8,16,False
2015-08-22 08:00:00,0,8,15,False
2015-08-22 09:00:00,0,8,15,False
2015-08-22 10:00:00,0,9,15,False
2015-08-22 11:00:00,0,9,16,False
2015-08-22 12:00:00,0,11,16,False
2015-08-22 13:00:00,0,11,16,False
2015-08-22 14:00:00,0,12,15,False
2015-08-22 15:00:00,0,14,16,False
2015-08-22 16:00:00,0,16,17,False
2015-08-22 17:00:00,0,17,16,False
2015-08-22 18:00:00,0,18,17,False
2015-08-22 19:00:00,0,21,16,False
2015-08-22 20:00:00,0,26,18,False
2015-08-22 21:00:00,0,33,21,False
2015-08-22 22:00:00,0,50,19,False
2015-08-22 23:00:00,0,73,22,False
2015-08-23 00:00:00,0,100,19,False
2015-08-23 00:00:00,0,68,13,False
2015-08-23 01:00:00,0,100,13,False
2015-08-23 02:00:00,0,88,12,False
2015-08-23 03:00:00,0,81,14,False
2015-08-23 04:00:00,0,60,14,False
2015-08-23 05:00:00,0,45,11,False
2015-08-23 06:00:00,0,38,12,False
2015-08-23 07:00:00,0,33,12,False
2015-08-23 08:00:00,0,30,12,False
2015-08-23 09:00:00,0,27,12,False
2015-08-23 10:00:00,0,27,11,False
2015-08-23 11:00:00,0,28,11,False
2015-08-23 12:00:00,0,27,11,False
2015-08-23 13:00:00,0,25,11,False
2015-08-23 14:00:00,0,25,11,False
2015-08-23 15:00:00,0,25,12,False
2015-08-23 16:00:00,0,24,12,False
2015-08-23 17:00:00,0,25,12,False
2015-08-23 18:00:00,0,23,12,False
2015-08-23 19:00:00,0,22,12,False
2015-08-23 20:00:00,0,23,12,False
2015-08-23 21:00:00,0,25,15,False
2015-08-23 22:00:00,0,26,14,False
2015-08-23 23:00:00,0,22,15,False
2015-08-24 00:00:00,0,19,13,False
2015-08-24 01:00:00,0,25,14,False
2015-08-24 02:00:00,0,18,14,False
2015-08-24 03:00:00,0,17,14,False
2015-08-24 04:00:00,0,12,14,False
2015-08-24 05:00:00,0,11,13,False
2015-08-24 06:00:00,0,8,13,False
2015-08-24 07:00:00,0,7,12,False
2015-08-24 08:00:00,0,7,12,False
2015-08-24 09:00:00,0,7,12,False
2015-08-24 10:00:00,0,7,13,False
2015-08-24 11:00:00,0,7,13,False
2015-08-24 12:00:00,0,7,13,False
2015-08-24 13:00:00,0,7,15,False
2015-08-24 14:00:00,0,7,16,False
2015-08-24 15:00:00,0,8,15,False
2015-08-24 16:00:00,0,8,15,False
2015-08-24 17:00:00,0,9,16,False
2015-08-24 18:00:00,0,8,16,False
2015-08-24 19:00:00,0,8,16,False
2015-08-24 20:00:00,0,9,17,False
2015-08-24 21:00:00,0,9,18,False
2015-08-24 22:00:00,0,9,19,False
2015-08-24 23:00:00,0,9,19,False
2015-08-25 00:00:00,0,10,19,False
2015-08-25 01:00:00,0,25,19,False
2015-08-25 02:00:00,0,12,17,False
2015-08-25 03:00:00,0,11,17,False
2015-08-25 04:00:00,0,10,16,False
2015-08-25 05:00:00,0,8,16,False
2015-08-25 06:00:00,0,6,14,False
2015-08-25 07:00:00,0,6,14,False
2015-08-25 08:00:00,0,5,13,False
2015-08-25 09:00:00,0,5,14,False
2015-08-25 10:00:00,0,5,13,False
2015-08-25 11:00:00,0,5,13,False
2015-08-25 12:00:00,0,5,13,False
2015-08-25 13:00:00,0,6,13,False
2015-08-25 14:00:00,0,6,14,False
2015-08-25 15:00:00,0,6,14,False
2015-08-25 16:00:00,0,7,14,False
2015-08-25 17:00:00,0,7,14,False
2015-08-25 18:00:00,0,7,14,False
2015-08-25 19:00:00,0,7,14,False
2015-08-25 20:00:00,0,7,16,False
2015-08-25 21:00:00,0,7,18,False
2015-08-25 22:00:00,0,8,17,False
2015-08-25 23:00:00,0,9,15,False
2015-08-26 00:00:00,0,8,17,False
2015-08-26 00:00:00,0,44,93,False
2015-08-26 01:00:00,0,46,80,False
2015-08-26 02:00:00,0,44,75,False
2015-08-26 03:00:00,0,42,75,False
2015-08-26 04:00:00,0,39,82,False
2015-08-26 05:00:00,0,36,70,False
2015-08-26 06:00:00,0,34,68,False
2015-08-26 07:00:00,0,34,65,False
2015-08-26 08:00:00,0,39,66,False
2015-08-26 09:00:00,0,33,61,False
2015-08-26 10:00:00,0,29,62,False
2015-08-26 11:00:00,0,32,63,False
2015-08-26 12:00:00,0,33,61,False
2015-08-26 13:00:00,0,29,62,False
2015-08-26 14:00:00,0,28,66,False
2015-08-26 15:00:00,0,31,67,False
2015-08-26 16:00:00,0,36,68,False
2015-08-26 17:00:00,0,38,100,False
2015-08-26 18:00:00,0,36,69,False
2015-08-26 19:00:00,0,33,70,False
2015-08-26 20:00:00,0,37,82,False
2015-08-26 21:00:00,0,38,80,False
2015-08-26 22:00:00,0,42,88,False
2015-08-26 23:00:00,0,48,74,False
2015-08-27 00:00:00,0,74,79,False
2015-08-27 01:00:00,0,75,74,False
2015-08-27 02:00:00,0,75,68,False
2015-08-27 03:00:00,0,67,69,False
2015-08-27 04:00:00,0,56,71,False
2015-08-27 05:00:00,0,49,64,False
2015-08-27 06:00:00,0,40,60,False
2015-08-27 07:00:00,0,41,61,False
2015-08-27 08:00:00,0,48,57,False
2015-08-27 09:00:00,0,40,57,False
2015-08-27 10:00:00,0,38,60,False
2015-08-27 11:00:00,0,42,56,False
2015-08-27 12:00:00,0,36,55,False
2015-08-27 13:00:00,0,34,57,False
2015-08-27 14:00:00,0,34,57,False
2015-08-27 15:00:00,0,36,60,False
2015-08-27 16:00:00,0,39,57,False
2015-08-27 17:00:00,0,46,62,False
2015-08-27 18:00:00,0,40,60,False
2015-08-27 19:00:00,0,42,66,False
2015-08-27 20:00:00,0,45,63,False
2015-08-27 21:00:00,0,44,72,False
2015-08-27 22:00:00,0,51,79,False
2015-08-27 23:00:00,0,47,80,False
2015-08-28 00:00:00,0,51,64,False
2015-08-28 01:00:00,0,52,62,False
2015-08-28 02:00:00,0,46,64,False
2015-08-28 03:00:00,0,40,65,False
2015-08-28 04:00:00,0,39,66,False
2015-08-28 05:00:00,0,35,59,False
2015-08-28 06:00:00,0,34,58,False
2015-08-28 07:00:00,0,43,54,False
2015-08-28 08:00:00,0,61,59,False
2015-08-28 09:00:00,0,40,51,False
2015-08-28 10:00:00,0,36,51,False
2015-08-28 11:00:00,0,40,49,False
2015-08-28 12:00:00,0,37,53,False
2015-08-28 13:00:00,0,31,49,False
2015-08-28 14:00:00,0,33,56,False
2015-08-28 15:00:00,0,33,58,False
2015-08-28 16:00:00,0,34,57,False
2015-08-28 17:00:00,0,38,61,False
2015-08-28 18:00:00,0,34,58,False
2015-08-28 19:00:00,0,37,60,False
2015-08-28 20:00:00,0,36,71,False
2015-08-28 21:00:00,0,40,74,False
2015-08-28 22:00:00,0,37,76,False
2015-08-28 23:00:00,0,37,73,False
2015-08-29 00:00:00,0,39,64,False
2015-08-29 00:00:00,0,45,74,False
2015-08-29 01:00:00,0,45,71,False
2015-08-29 02:00:00,0,47,72,False
2015-08-29 03:00:00,0,42,74,False
2015-08-29 04:00:00,0,42,72,False
2015-08-29 05:00:00,0,44,68,False
2015-08-29 06:00:00,0,38,66,False
2015-08-29 07:00:00,0,33,66,False
2015-08-29 08:00:00,0,33,57,False
2015-08-29 09:00:00,0,33,59,False
2015-08-29 10:00:00,0,40,61,False
2015-08-29 11:00:00,0,40,63,False
2015-08-29 12:00:00,0,32,64,False
2015-08-29 13:00:00,0,34,62,False
2015-08-29 14:00:00,0,35,64,False
2015-08-29 15:00:00,0,36,60,False
2015-08-29 16:00:00,0,40,70,False
2015-08-29 17:00:00,0,47,64,False
2015-08-29 18:00:00,0,39,70,False
2015-08-29 19:00:00,0,39,71,False
2015-08-29 20:00:00,0,40,74,False
2015-08-29 21:00:00,0,37,87,False
2015-08-29 22:00:00,0,42,89,False
2015-08-29 23:00:00,0,38,82,False
2015-08-30 00:00:00,0,45,78,False
2015-08-30 01:00:00,0,46,74,False
2015-08-30 02:00:00,0,47,77,False
2015-08-30 03:00:00,0,44,74,False
2015-08-30 04:00:00,0,42,71,False
2015-08-30 05:00:00,0,38,64,False
2015-08-30 06:00:00,0,37,67,False
2015-08-30 07:00:00,0,32,67,False
2015-08-30 08:00:00,0,34,65,False
2015-08-30 09:00:00,0,29,59,False
2015-08-30 10:00:00,0,30,82,False
2015-08-30 11:00:00,0,29,73,False
2015-08-30 12:00:00,0,30,67,False
2015-08-30 13:00:00,0,32,60,False
2015-08-30 14:00:00,0,32,66,False
2015-08-30 15:00:00,0,34,66,False
2015-08-30 16:00:00,0,29,67,False
2015-08-30 17:00:00,0,34,66,False
2015-08-30 18:00:00,0,34,66,False
2015-08-30 19:00:00,0,30,73,False
2015-08-30 20:00:00,0,34,74,False
2015-08-30 21:00:00,0,34,83,False
2015-08-30 22:00:00,0,37,100,False
2015-08-30 23:00:00,0,41,88,False
2015-08-31 00:00:00,0,36,78,False
2015-08-31 01:00:00,0,38,77,False
2015-08-31 02:00:00,0,38,78,False
2015-08-31 03:00:00,0,36,77,False
2015-08-31 04:00:00,0,33,82,False
2015-08-31 05:00:00,0,27,72,False
2015-08-31 06:00:00,0,29,67,False
2015-08-31 07:00:00,0,27,61,False
2015-08-31 08:00:00,0,22,70,False
2015-08-31 09:00:00,0,24,57,False
2015-08-31 10:00:00,0,24,59,False
2015-08-31 11:00:00,0,25,63,False
2015-08-31 12:00:00,0,23,60,False
2015-08-31 13:00:00,0,25,59,False
2015-08-31 14:00:00,0,27,65,False
2015-08-31 15:00:00,0,29,63,False
2015-08-31 16:00:00,0,28,66,False
2015-08-31 17:00:00,0,28,71,False
2015-08-31 18:00:00,0,32,69,False
2015-08-31 19:00:00,0,32,74,False
2015-08-31 20:00:00,0,32,74,False
2015-08-31 21:00:00,0,37,77,False
2015-08-31 22:00:00,0,37,90,False
2015-08-31 23:00:00,0,37,90,False
2015-09-01 00:00:00,0,38,76,False
2015-09-01 00:00:00,0,41,82,False
2015-09-01 01:00:00,0,55,88,False
2015-09-01 02:00:00,0,59,88,False
2015-09-01 03:00:00,0,46,89,False
2015-09-01 04:00:00,0,40,88,False
2015-09-01 05:00:00,0,34,76,False
2015-09-01 06:00:00,0,32,78,False
2015-09-01 07:00:00,0,28,71,False
2015-09-01 08:00:00,0,26,65,False
2015-09-01 09:00:00,0,26,68,False
2015-09-01 10:00:00,0,27,77,False
2015-09-01 11:00:00,0,28,71,False
2015-09-01 12:00:00,0,28,69,False
2015-09-01 13:00:00,0,28,71,False
2015-09-01 14:00:00,0,30,70,False
2015-09-01 15:00:00,0,33,75,False
2015-09-01 16:00:00,0,32,74,False
2015-09-01 17:00:00,0,34,76,False
2015-09-01 18:00:00,0,33,79,False
2015-09-01 19:00:00,0,33,88,False
2015-09-01 20:00:00,0,31,85,False
2015-09-01 21:00:00,0,35,85,False
2015-09-01 22:00:00,1,36,100,False
2015-09-01 23:00:00,0,41,93,False
2015-09-02 00:00:00,0,38,90,False
2015-09-02 01:00:00,0,38,77,False
2015-09-02 02:00:00,0,41,82,False
2015-09-02 03:00:00,0,38,79,False
2015-09-02 04:00:00,0,38,90,False
2015-09-02 05:00:00,0,33,84,False
2015-09-02 06:00:00,0,31,70,False
2015-09-02 07:00:00,0,26,72,False
2015-09-02 08:00:00,0,27,70,False
2015-09-02 09:00:00,0,26,68,False
2015-09-02 10:00:00,0,22,67,False
2015-09-02 11:00:00,0,26,63,False
2015-09-02 12:00:00,0,26,68,False
2015-09-02 13:00:00,0,30,68,False
2015-09-02 14:00:00,0,31,71,False
2015-09-02 15:00:00,0,32,71,False
2015-09-02 16:00:00,0,32,75,False
2015-09-02 17:00:00,0,33,79,False
2015-09-02 18:00:00,0,33,81,False
2015-09-02 19:00:00,0,27,81,False
2015-09-02 20:00:00,0,30,83,False
2015-09-02 21:00:00,0,38,90,False
2015-09-02 22:00:00,0,39,97,False
2015-09-02 23:00:00,0,49,87,False
2015-09-03 00:00:00,0,69,78,False
2015-09-03 01:00:00,0,68,77,False
2015-09-03 02:00:00,0,66,76,False
2015-09-03 03:00:00,0,63,80,False
2015-09-03 04:00:00,0,55,80,False
2015-09-03 05:00:00,0,50,72,False
2015-09-03 06:00:00,0,43,73,False
2015-09-03 07:00:00,0,36,66,False
2015-09-03 08:00:00,0,37,68,False
2015-09-03 09:00:00,0,37,66,False
2015-09-03 10:00:00,0,33,65,False
2015-09-03 11:00:00,0,34,63,False
2015-09-03 12:00:00,0,31,66,False
2015-09-03 13:00:00,0,35,63,False
2015-09-03 14:00:00,0,33,66,False
2015-09-03 15:00:00,0,37,71,False
2015-09-03 16:00:00,0,36,68,False
2015-09-03 17:00:00,0,38,72,False
2015-09-03 18:00:00,0,34,71,False
2015-09-03 19:00:00,0,37,76,False
2015-09-03 20:00:00,0,42,79,False
2015-09-03 21:00:00,0,40,97,False
2015-09-03 22:00:00,0,43,88,False
2015-09-03 23:00:00,0,40,79,False
2015-09-04 00:00:00,0,41,74,False
2015-09-04 00:00:00,0,37,68,False
2015-09-04 01:00:00,0,40,68,False
2015-09-04 02:00:00,0,37,66,False
2015-09-04 03:00:00,0,35,66,False
2015-09-04 04:00:00,0,36,66,False
2015-09-04 05:00:00,0,32,61,False
2015-09-04 06:00:00,0,27,58,False
2015-09-04 07:00:00,0,23,58,False
2015-09-04 08:00:00,0,25,62,False
2015-09-04 09:00:00,0,24,59,False
2015-09-04 10:00:00,0,23,62,False
2015-09-04 11:00:00,0,25,58,False
2015-09-04 12:00:00,0,28,59,False
2015-09-04 13:00:00,0,26,60,False
2015-09-04 14:00:00,0,28,64,False
2015-09-04 15:00:00,0,27,60,False
2015-09-04 16:00:00,0,28,61,False
2015-09-04 17:00:00,0,31,62,False
2015-09-04 18:00:00,0,24,67,False
2015-09-04 19:00:00,0,28,66,False
2015-09-04 20:00:00,0,28,73,False
2015-09-04 21:00:00,0,31,79,False
2015-09-04 22:00:00,0,27,84,False
2015-09-04 23:00:00,0,33,73,False
2015-09-05 00:00:00,0,33,70,False
2015-09-05 01:00:00,0,35,71,False
2015-09-05 02:00:00,0,34,63,False
2015-09-05 03:00:00,0,34,66,False
2015-09-05 04:00:00,0,33,59,False
2015-09-05 05:00:00,0,28,61,False
2015-09-05 06:00:00,0,31,53,False
2015-09-05 07:00:00,0,29,55,False
2015-09-05 08:00:00,0,27,48,False
2015-09-05 09:00:00,0,26,56,False
2015-09-05 10:00:00,0,26,54,False
2015-09-05 11:00:00,0,25,49,False
2015-09-05 12:00:00,0,31,55,False
2015-09-05 13:00:00,0,28,60,False
2015-09-05 14:00:00,0,30,64,False
2015-09-05 15:00:00,0,30,62,False
2015-09-05 16:00:00,0,30,56,False
2015-09-05 17:00:00,0,30,56,False
2015-09-05 18:00:00,0,30,66,False
2015-09-05 19:00:00,0,29,64,False
2015-09-05 20:00:00,0,30,68,False
2015-09-05 21:00:00,0,30,80,False
2015-09-05 22:00:00,0,29,71,False
2015-09-05 23:00:00,0,30,71,False
2015-09-06 00:00:00,0,31,71,False
2015-09-06 01:00:00,0,34,63,False
2015-09-06 02:00:00,0,35,75,False
2015-09-06 03:00:00,0,36,68,False
2015-09-06 04:00:00,0,37,68,False
2015-09-06 05:00:00,0,32,65,False
2015-09-06 06:00:00,0,33,58,False
2015-09-06 07:00:00,0,27,57,False
2015-09-06 08:00:00,0,27,54,False
2015-09-06 09:00:00,0,28,59,False
2015-09-06 10:00:00,0,26,58,False
2015-09-06 11:00:00,0,28,56,False
2015-09-06 12:00:00,0,27,54,False
2015-09-06 13:00:00,0,29,59,False
2015-09-06 14:00:00,0,28,60,False
2015-09-06 15:00:00,0,28,63,False
2015-09-06 16:00:00,0,28,64,False
2015-09-06 17:00:00,0,29,59,False
2015-09-06 18:00:00,0,27,61,False
2015-09-06 19:00:00,0,27,62,False
2015-09-06 20:00:00,0,27,67,False
2015-09-06 21:00:00,0,30,72,False
2015-09-06 22:00:00,0,31,85,False
2015-09-06 23:00:00,0,31,100,False
2015-09-07 00:00:00,0,31,73,False
2015-09-07 00:00:00,0,36,84,False
2015-09-07 01:00:00,0,34,82,False
2015-09-07 02:00:00,0,35,86,False
2015-09-07 03:00:00,0,34,85,False
2015-09-07 04:00:00,0,32,77,False
2015-09-07 05:00:00,0,30,71,False
2015-09-07 06:00:00,0,28,70,False
2015-09-07 07:00:00,0,28,85,False
2015-09-07 08:00:00,0,26,68,False
2015-09-07 09:00:00,0,25,71,False
2015-09-07 10:00:00,0,24,68,False
2015-09-07 11:00:00,0,22,65,False
2015-09-07 12:00:00,0,27,67,False
2015-09-07 13:00:00,0,25,70,False
2015-09-07 14:00:00,0,28,63,False
2015-09-07 15:00:00,0,29,69,False
2015-09-07 16:00:00,0,29,74,False
2015-09-07 17:00:00,0,30,72,False
2015-09-07 18:00:00,0,28,77,False
2015-09-07 19:00:00,0,27,70,False
2015-09-07 20:00:00,0,29,82,False
2015-09-07 21:00:00,0,35,93,False
2015-09-07 22:00:00,0,31,84,False
2015-09-07 23:00:00,0,32,93,False
2015-09-08 00:00:00,0,52,92,False
2015-09-08 01:00:00,0,53,80,False
2015-09-08 02:00:00,0,47,85,False
2015-09-08 03:00:00,0,38,89,False
2015-09-08 04:00:00,0,40,86,False
2015-09-08 05:00:00,0,36,75,False
2015-09-08 06:00:00,0,28,75,False
2015-09-08 07:00:00,0,28,72,False
2015-09-08 08:00:00,0,26,70,False
2015-09-08 09:00:00,0,28,67,False
2015-09-08 10:00:00,0,23,75,False
2015-09-08 11:00:00,0,25,71,False
2015-09-08 12:00:00,0,26,70,False
2015-09-08 13:00:00,0,23,71,False
2015-09-08 14:00:00,0,27,74,False
2015-09-08 15:00:00,0,29,78,False
2015-09-08 16:00:00,0,26,74,False
2015-09-08 17:00:00,0,28,73,False
2015-09-08 18:00:00,0,28,73,False
2015-09-08 19:00:00,0,29,80,False
2015-09-08 20:00:00,0,29,82,False
2015-09-08 21:00:00,0,32,93,False
2015-09-08 22:00:00,0,35,100,False
2015-09-08 23:00:00,0,38,79,False
2015-09-09 00:00:00,0,34,75,False
2015-09-09 01:00:00,0,37,75,False
2015-09-09 02:00:00,0,37,83,False
2015-09-09 03:00:00,0,40,86,False
2015-09-09 04:00:00,0,34,81,False
2015-09-09 05:00:00,0,32,68,False
2015-09-09 06:00:00,0,30,75,False
2015-09-09 07:00:00,0,28,70,False
2015-09-09 08:00:00,0,26,71,False
2015-09-09 09:00:00,0,24,75,False
2015-09-09 10:00:00,0,26,69,False
2015-09-09 11:00:00,0,25,65,False
2015-09-09 12:00:00,0,24,64,False
2015-09-09 13:00:00,0,26,64,False
2015-09-09 14:00:00,0,28,71,False
2015-09-09 15:00:00,0,31,75,False
2015-09-09 16:00:00,0,30,74,False
2015-09-09 17:00:00,0,30,70,False
2015-09-09 18:00:00,0,31,72,False
2015-09-09 19:00:00,0,34,74,False
2015-09-09 20:00:00,0,36,99,False
2015-09-09 21:00:00,0,36,97,False
2015-09-09 22:00:00,0,42,93,False
2015-09-09 23:00:00,0,44,84,False
2015-09-10 00:00:00,0,71,85,False
2015-09-10 00:00:00,0,69,83,False
2015-09-10 01:00:00,0,56,80,False
2015-09-10 02:00:00,0,58,82,False
2015-09-10 03:00:00,0,54,80,False
2015-09-10 04:00:00,0,55,76,False
2015-09-10 05:00:00,0,41,74,False
2015-09-10 06:00:00,0,40,69,False
2015-09-10 07:00:00,0,35,67,False
2015-09-10 08:00:00,0,32,64,False
2015-09-10 09:00:00,0,32,66,False
2015-09-10 10:00:00,0,33,60,False
2015-09-10 11:00:00,0,33,64,False
2015-09-10 12:00:00,0,32,64,False
2015-09-10 13:00:00,0,32,68,False
2015-09-10 14:00:00,0,32,72,False
2015-09-10 15:00:00,0,30,70,False
2015-09-10 16:00:00,0,37,67,False
2015-09-10 17:00:00,0,35,76,False
2015-09-10 18:00:00,0,33,75,False
2015-09-10 19:00:00,0,32,78,False
2015-09-10 20:00:00,0,36,78,False
2015-09-10 21:00:00,0,36,82,False
2015-09-10 22:00:00,0,41,93,False
2015-09-10 23:00:00,0,54,77,False
2015-09-11 00:00:00,0,62,76,False
2015-09-11 01:00:00,0,58,83,False
2015-09-11 02:00:00,0,53,76,False
2015-09-11 03:00:00,0,46,77,False
2015-09-11 04:00:00,0,46,77,False
2015-09-11 05:00:00,0,39,71,False
2015-09-11 06:00:00,0,36,78,False
2015-09-11 07:00:00,0,34,72,False
2015-09-11 08:00:00,0,33,69,False
2015-09-11 09:00:00,0,29,72,False
2015-09-11 10:00:00,0,29,66,False
2015-09-11 11:00:00,0,30,61,False
2015-09-11 12:00:00,0,31,65,False
2015-09-11 13:00:00,0,31,68,False
2015-09-11 14:00:00,0,32,68,False
2015-09-11 15:00:00,0,34,71,False
2015-09-11 16:00:00,0,32,71,False
2015-09-11 17:00:00,0,32,67,False
2015-09-11 18:00:00,0,33,69,False
2015-09-11 19:00:00,0,30,72,False
2015-09-11 20:00:00,0,35,77,False
2015-09-11 21:00:00,0,33,79,False
2015-09-11 22:00:00,0,35,92,False
2015-09-11 23:00:00,0,36,82,False
2015-09-12 00:00:00,0,37,95,False
2015-09-12 01:00:00,0,36,82,False
2015-09-12 02:00:00,0,38,76,False
2015-09-12 03:00:00,0,36,76,False
2015-09-12 04:00:00,0,40,80,False
2015-09-12 05:00:00,0,31,71,False
2015-09-12 06:00:00,0,30,63,False
2015-09-12 07:00:00,0,32,65,False
2015-09-12 08:00:00,0,27,63,False
2015-09-12 09:00:00,0,34,63,False
2015-09-12 10:00:00,0,33,59,False
2015-09-12 11:00:00,0,29,56,False
2015-09-12 12:00:00,0,28,63,False
2015-09-12 13:00:00,0,29,61,False
2015-09-12 14:00:00,0,31,63,False
2015-09-12 15:00:00,0,30,63,False
2015-09-12 16:00:00,0,30,67,False
2015-09-12 17:00:00,0,33,68,False
2015-09-12 18:00:00,0,29,75,False
2015-09-12 19:00:00,0,32,68,False
2015-09-12 20:00:00,0,31,78,False
2015-09-12 21:00:00,0,27,78,False
2015-09-12 22:00:00,0,30,92,False
2015-09-12 23:00:00,0,30,93,False
2015-09-13 00:00:00,0,31,100,False
2015-09-13 00:00:00,0,26,84,False
2015-09-13 01:00:00,0,29,72,False
2015-09-13 02:00:00,0,31,67,False
2015-09-13 03:00:00,0,31,66,False
2015-09-13 04:00:00,0,29,66,False
2015-09-13 05:00:00,0,29,62,False
2015-09-13 06:00:00,0,25,55,False
2015-09-13 07:00:00,0,25,54,False
2015-09-13 08:00:00,0,22,55,False
2015-09-13 09:00:00,0,22,56,False
2015-09-13 10:00:00,0,20,52,False
2015-09-13 11:00:00,0,23,51,False
2015-09-13 12:00:00,0,21,53,False
2015-09-13 13:00:00,0,21,54,False
2015-09-13 14:00:00,0,24,54,False
2015-09-13 15:00:00,0,22,57,False
2015-09-13 16:00:00,0,21,58,False
2015-09-13 17:00:00,0,24,55,False
2015-09-13 18:00:00,0,21,57,False
2015-09-13 19:00:00,0,22,59,False
2015-09-13 20:00:00,0,22,63,False
2015-09-13 21:00:00,0,24,65,False
2015-09-13 22:00:00,0,24,86,False
2015-09-13 23:00:00,0,22,73,False
2015-09-14 00:00:00,0,27,100,False
2015-09-14 01:00:00,0,27,64,False
2015-09-14 02:00:00,0,27,97,False
2015-09-14 03:00:00,0,27,80,False
2015-09-14 04:00:00,0,24,70,False
2015-09-14 05:00:00,0,23,70,False
2015-09-14 06:00:00,0,21,58,False
2015-09-14 07:00:00,0,20,58,False
2015-09-14 08:00:00,0,20,54,False
2015-09-14 09:00:00,0,17,54,False
2015-09-14 10:00:00,0,18,55,False
2015-09-14 11:00:00,0,19,53,False
2015-09-14 12:00:00,0,19,53,False
2015-09-14 13:00:00,0,19,55,False
2015-09-14 14:00:00,0,20,57,False
2015-09-14 15:00:00,0,22,56,False
2015-09-14 16:00:00,0,22,59,False
2015-09-14 17:00:00,0,23,56,False
2015-09-14 18:00:00,0,20,58,False
2015-09-14 19:00:00,0,22,64,False
2015-09-14 20:00:00,0,24,64,False
2015-09-14 21:00:00,0,23,70,False
2015-09-14 22:00:00,0,22,80,False
2015-09-14 23:00:00,0,25,70,False
2015-09-15 00:00:00,0,35,77,False
2015-09-15 01:00:00,0,37,66,False
2015-09-15 02:00:00,0,32,64,False
2015-09-15 03:00:00,0,27,88,False
2015-09-15 04:00:00,0,27,71,False
2015-09-15 05:00:00,0,26,59,False
2015-09-15 06:00:00,0,22,54,False
2015-09-15 07:00:00,0,21,54,False
2015-09-15 08:00:00,0,17,54,False
2015-09-15 09:00:00,0,18,52,False
2015-09-15 10:00:00,0,18,51,False
2015-09-15 11:00:00,0,19,55,False
2015-09-15 12:00:00,0,20,55,False
2015-09-15 13:00:00,0,22,56,False
2015-09-15 14:00:00,0,22,57,False
2015-09-15 15:00:00,0,23,60,False
2015-09-15 16:00:00,0,23,57,False
