date,FCT,NXT,BTN,isPartial
2015-10-31 21:00:00,8,53,24,False
2015-10-31 22:00:00,6,55,29,False
2015-10-31 23:00:00,6,52,39,False
2015-11-01 00:00:00,7,57,40,False
2015-11-01 01:00:00,4,57,45,False
2015-11-01 02:00:00,5,61,50,False
2015-11-01 03:00:00,3,63,56,False
2015-11-01 04:00:00,5,57,54,False
2015-11-01 05:00:00,4,66,48,False
2015-11-01 06:00:00,6,47,48,False
2015-11-01 07:00:00,8,40,48,False
2015-11-01 08:00:00,5,47,46,False
2015-11-01 09:00:00,7,45,42,False
2015-11-01 10:00:00,8,43,42,False
2015-11-01 11:00:00,10,43,45,False
2015-11-01 12:00:00,9,42,46,False
2015-11-01 13:00:00,8,47,42,False
2015-11-01 14:00:00,8,46,40,False
2015-11-01 15:00:00,11,51,35,False
2015-11-01 16:00:00,10,49,27,False
2015-11-01 17:00:00,8,49,27,False
2015-11-01 18:00:00,11,50,20,False
2015-11-01 19:00:00,11,45,19,False
2015-11-01 20:00:00,9,52,20,False
2015-11-01 21:00:00,11,53,32,False
2015-11-01 22:00:00,10,54,46,False
2015-11-01 23:00:00,10,63,57,False
2015-11-02 00:00:00,8,71,62,False
2015-11-02 01:00:00,4,58,86,False
2015-11-02 02:00:00,6,56,77,False
2015-11-02 03:00:00,6,55,100,False
2015-11-02 04:00:00,7,56,86,False
2015-11-02 05:00:00,7,50,83,False
2015-11-02 06:00:00,7,46,78,False
2015-11-02 07:00:00,13,40,69,False
2015-11-02 08:00:00,14,38,61,False
2015-11-02 09:00:00,20,35,54,False
2015-11-02 10:00:00,21,38,47,False
2015-11-02 11:00:00,21,41,48,False
2015-11-02 12:00:00,17,44,52,False
2015-11-02 13:00:00,16,44,40,False
2015-11-02 14:00:00,19,44,34,False
2015-11-02 15:00:00,15,40,32,False
2015-11-02 16:00:00,18,45,31,False
2015-11-02 17:00:00,16,45,28,False
2015-11-02 18:00:00,17,45,51,False
2015-11-02 19:00:00,17,43,32,False
2015-11-02 20:00:00,14,49,28,False
2015-11-02 21:00:00,14,54,34,False
2015-11-02 22:00:00,14,56,60,False
2015-11-02 23:00:00,12,58,76,False
2015-11-03 00:00:00,9,58,62,False
2015-11-03 00:00:00,7,42,45,False
2015-11-03 01:00:00,5,49,62,False
2015-11-03 02:00:00,4,55,64,False
2015-11-03 03:00:00,4,50,86,False
2015-11-03 04:00:00,5,43,67,False
2015-11-03 05:00:00,6,41,59,False
2015-11-03 06:00:00,7,40,59,False
2015-11-03 07:00:00,10,34,54,False
2015-11-03 08:00:00,15,31,45,False
2015-11-03 09:00:00,15,30,40,False
2015-11-03 10:00:00,17,26,34,False
2015-11-03 11:00:00,15,27,31,False
2015-11-03 12:00:00,13,29,36,False
2015-11-03 13:00:00,11,33,29,False
2015-11-03 14:00:00,14,33,26,False
2015-11-03 15:00:00,15,33,24,False
2015-11-03 16:00:00,13,35,22,False
2015-11-03 17:00:00,12,38,22,False
2015-11-03 18:00:00,13,37,44,False
2015-11-03 19:00:00,10,34,24,False
2015-11-03 20:00:00,9,37,24,False
2015-11-03 21:00:00,9,39,27,False
2015-11-03 22:00:00,9,42,55,False
2015-11-03 23:00:00,7,42,77,False
2015-11-04 00:00:00,7,50,76,False
2015-11-04 01:00:00,5,47,87,False
2015-11-04 02:00:00,5,46,65,False
2015-11-04 03:00:00,5,44,82,False
2015-11-04 04:00:00,6,43,71,False
2015-11-04 05:00:00,6,41,59,False
2015-11-04 06:00:00,6,38,61,False
2015-11-04 07:00:00,8,32,47,False
2015-11-04 08:00:00,12,32,47,False
2015-11-04 09:00:00,16,28,38,False
2015-11-04 10:00:00,17,31,31,False
2015-11-04 11:00:00,17,30,34,False
2015-11-04 12:00:00,14,33,36,False
2015-11-04 13:00:00,12,34,29,False
2015-11-04 14:00:00,13,34,29,False
2015-11-04 15:00:00,15,38,24,False
2015-11-04 16:00:00,12,38,24,False
2015-11-04 17:00:00,12,38,22,False
2015-11-04 18:00:00,11,36,42,False
2015-11-04 19:00:00,11,40,27,False
2015-11-04 20:00:00,11,41,25,False
2015-11-04 21:00:00,10,45,31,False
2015-11-04 22:00:00,9,50,66,False
2015-11-04 23:00:00,6,58,87,False
2015-11-05 00:00:00,6,61,93,False
2015-11-05 01:00:00,5,100,98,False
2015-11-05 02:00:00,5,89,76,False
2015-11-05 03:00:00,4,73,90,False
2015-11-05 04:00:00,4,74,69,False
2015-11-05 05:00:00,4,64,58,False
2015-11-05 06:00:00,7,55,54,False
2015-11-05 07:00:00,8,49,47,False
2015-11-05 08:00:00,13,42,42,False
2015-11-05 09:00:00,16,42,42,False
2015-11-05 10:00:00,16,39,34,False
2015-11-05 11:00:00,15,40,31,False
2015-11-05 12:00:00,14,43,38,False
2015-11-05 13:00:00,11,44,32,False
2015-11-05 14:00:00,13,45,27,False
2015-11-05 15:00:00,13,44,23,False
2015-11-05 16:00:00,12,47,19,False
2015-11-05 17:00:00,13,44,22,False
2015-11-05 18:00:00,11,47,43,False
2015-11-05 19:00:00,10,48,26,False
2015-11-05 20:00:00,8,51,22,False
2015-11-05 21:00:00,10,52,29,False
2015-11-05 22:00:00,10,54,47,False
2015-11-05 23:00:00,8,57,60,False
2015-11-06 00:00:00,7,48,60,False
2015-11-06 00:00:00,4,26,33,False
2015-11-06 01:00:00,2,30,45,False
2015-11-06 02:00:00,2,30,39,False
2015-11-06 03:00:00,3,28,49,False
2015-11-06 04:00:00,2,26,32,False
2015-11-06 05:00:00,3,25,32,False
2015-11-06 06:00:00,3,21,30,False
2015-11-06 07:00:00,5,19,26,False
2015-11-06 08:00:00,6,18,20,False
2015-11-06 09:00:00,9,17,19,False
2015-11-06 10:00:00,8,17,16,False
2015-11-06 11:00:00,8,18,17,False
2015-11-06 12:00:00,6,22,19,False
2015-11-06 13:00:00,6,19,16,False
2015-11-06 14:00:00,6,20,14,False
2015-11-06 15:00:00,6,20,12,False
2015-11-06 16:00:00,6,21,11,False
2015-11-06 17:00:00,6,21,13,False
2015-11-06 18:00:00,5,22,19,False
2015-11-06 19:00:00,4,22,13,False
2015-11-06 20:00:00,4,23,14,False
2015-11-06 21:00:00,5,22,14,False
2015-11-06 22:00:00,4,26,18,False
2015-11-06 23:00:00,4,25,25,False
2015-11-07 00:00:00,3,25,34,False
2015-11-07 01:00:00,2,25,27,False
2015-11-07 02:00:00,2,25,23,False
2015-11-07 03:00:00,1,25,23,False
2015-11-07 04:00:00,2,22,22,False
2015-11-07 05:00:00,2,24,20,False
2015-11-07 06:00:00,3,22,20,False
2015-11-07 07:00:00,3,19,19,False
2015-11-07 08:00:00,3,18,17,False
2015-11-07 09:00:00,4,18,16,False
2015-11-07 10:00:00,4,20,16,False
2015-11-07 11:00:00,3,21,17,False
2015-11-07 12:00:00,3,16,16,False
2015-11-07 13:00:00,3,19,17,False
2015-11-07 14:00:00,4,20,15,False
2015-11-07 15:00:00,3,21,13,False
2015-11-07 16:00:00,3,21,17,False
2015-11-07 17:00:00,4,22,19,False
2015-11-07 18:00:00,4,21,20,False
2015-11-07 19:00:00,4,23,24,False
2015-11-07 20:00:00,3,22,100,False
2015-11-07 21:00:00,3,25,56,False
2015-11-07 22:00:00,4,25,42,False
2015-11-07 23:00:00,3,23,36,False
2015-11-08 00:00:00,2,25,21,False
2015-11-08 01:00:00,2,26,21,False
2015-11-08 02:00:00,2,28,21,False
2015-11-08 03:00:00,2,26,23,False
2015-11-08 04:00:00,1,23,24,False
2015-11-08 05:00:00,2,24,25,False
2015-11-08 06:00:00,1,20,21,False
2015-11-08 07:00:00,2,20,20,False
2015-11-08 08:00:00,2,19,19,False
2015-11-08 09:00:00,3,18,17,False
2015-11-08 10:00:00,4,17,16,False
2015-11-08 11:00:00,4,16,15,False
2015-11-08 12:00:00,4,17,16,False
2015-11-08 13:00:00,3,18,14,False
2015-11-08 14:00:00,3,19,15,False
2015-11-08 15:00:00,3,18,14,False
2015-11-08 16:00:00,4,18,12,False
2015-11-08 17:00:00,4,18,11,False
2015-11-08 18:00:00,5,19,11,False
2015-11-08 19:00:00,4,19,13,False
2015-11-08 20:00:00,4,21,13,False
2015-11-08 21:00:00,4,22,16,False
2015-11-08 22:00:00,4,22,27,False
2015-11-08 23:00:00,4,23,28,False
2015-11-09 00:00:00,3,23,26,False
2015-11-09 00:00:00,6,46,51,False
2015-11-09 01:00:00,5,46,76,False
2015-11-09 02:00:00,5,44,71,False
2015-11-09 03:00:00,5,42,79,False
2015-11-09 04:00:00,4,41,62,False
2015-11-09 05:00:00,4,38,65,False
2015-11-09 06:00:00,7,31,61,False
2015-11-09 07:00:00,9,34,49,False
2015-11-09 08:00:00,11,30,45,False
2015-11-09 09:00:00,15,29,42,False
2015-11-09 10:00:00,18,29,32,False
2015-11-09 11:00:00,16,28,35,False
2015-11-09 12:00:00,15,31,37,False
2015-11-09 13:00:00,13,32,30,False
2015-11-09 14:00:00,15,32,28,False
2015-11-09 15:00:00,14,40,26,False
2015-11-09 16:00:00,15,39,24,False
2015-11-09 17:00:00,14,36,23,False
2015-11-09 18:00:00,13,40,38,False
2015-11-09 19:00:00,11,38,26,False
2015-11-09 20:00:00,11,39,25,False
2015-11-09 21:00:00,13,42,32,False
2015-11-09 22:00:00,12,43,57,False
2015-11-09 23:00:00,7,43,91,False
2015-11-10 00:00:00,8,49,94,False
2015-11-10 01:00:00,6,48,92,False
2015-11-10 02:00:00,6,56,82,False
2015-11-10 03:00:00,4,53,100,False
2015-11-10 04:00:00,5,52,72,False
2015-11-10 05:00:00,5,48,74,False
2015-11-10 06:00:00,7,44,70,False
2015-11-10 07:00:00,9,40,55,False
2015-11-10 08:00:00,12,32,45,False
2015-11-10 09:00:00,17,32,42,False
2015-11-10 10:00:00,17,29,38,False
2015-11-10 11:00:00,18,29,36,False
2015-11-10 12:00:00,14,32,35,False
2015-11-10 13:00:00,12,37,31,False
2015-11-10 14:00:00,15,32,31,False
2015-11-10 15:00:00,14,36,24,False
2015-11-10 16:00:00,14,40,20,False
2015-11-10 17:00:00,13,40,26,False
2015-11-10 18:00:00,12,40,42,False
2015-11-10 19:00:00,14,42,25,False
2015-11-10 20:00:00,10,43,25,False
2015-11-10 21:00:00,10,45,51,False
2015-11-10 22:00:00,11,46,97,False
2015-11-10 23:00:00,8,50,81,False
2015-11-11 00:00:00,5,56,73,False
2015-11-11 01:00:00,7,48,89,False
2015-11-11 02:00:00,7,51,78,False
2015-11-11 03:00:00,3,50,100,False
2015-11-11 04:00:00,5,46,80,False
2015-11-11 05:00:00,4,47,70,False
2015-11-11 06:00:00,7,39,65,False
2015-11-11 07:00:00,10,38,53,False
2015-11-11 08:00:00,13,31,53,False
2015-11-11 09:00:00,16,29,44,False
2015-11-11 10:00:00,18,33,32,False
2015-11-11 11:00:00,31,31,36,False
2015-11-11 12:00:00,31,32,37,False
2015-11-11 13:00:00,25,31,28,False
2015-11-11 14:00:00,21,39,26,False
2015-11-11 15:00:00,20,40,22,False
2015-11-11 16:00:00,20,44,20,False
2015-11-11 17:00:00,19,40,23,False
2015-11-11 18:00:00,22,38,47,False
2015-11-11 19:00:00,19,41,26,False
2015-11-11 20:00:00,15,45,26,False
2015-11-11 21:00:00,14,45,29,False
2015-11-11 22:00:00,12,48,64,False
2015-11-11 23:00:00,9,55,66,False
2015-11-12 00:00:00,7,61,77,False
2015-11-12 00:00:00,5,40,50,False
2015-11-12 01:00:00,5,65,60,False
2015-11-12 02:00:00,3,56,47,False
2015-11-12 03:00:00,3,54,57,False
2015-11-12 04:00:00,4,49,48,False
2015-11-12 05:00:00,6,43,41,False
2015-11-12 06:00:00,6,37,36,False
2015-11-12 07:00:00,8,36,33,False
2015-11-12 08:00:00,11,29,32,False
2015-11-12 09:00:00,15,28,27,False
2015-11-12 10:00:00,12,25,24,False
2015-11-12 11:00:00,13,27,21,False
2015-11-12 12:00:00,11,28,25,False
2015-11-12 13:00:00,9,29,18,False
2015-11-12 14:00:00,9,28,18,False
2015-11-12 15:00:00,10,28,16,False
2015-11-12 16:00:00,9,31,15,False
2015-11-12 17:00:00,8,32,15,False
2015-11-12 18:00:00,9,30,29,False
2015-11-12 19:00:00,8,31,16,False
2015-11-12 20:00:00,8,35,14,False
2015-11-12 21:00:00,9,33,20,False
2015-11-12 22:00:00,6,34,37,False
2015-11-12 23:00:00,5,34,44,False
2015-11-13 00:00:00,4,33,41,False
2015-11-13 01:00:00,3,34,53,False
2015-11-13 02:00:00,3,34,47,False
2015-11-13 03:00:00,2,34,59,False
2015-11-13 04:00:00,3,34,41,False
2015-11-13 05:00:00,4,33,37,False
2015-11-13 06:00:00,6,27,38,False
2015-11-13 07:00:00,7,34,30,False
2015-11-13 08:00:00,9,22,28,False
2015-11-13 09:00:00,11,21,22,False
2015-11-13 10:00:00,11,21,22,False
2015-11-13 11:00:00,11,25,24,False
2015-11-13 12:00:00,9,25,24,False
2015-11-13 13:00:00,7,24,23,False
2015-11-13 14:00:00,9,25,21,False
2015-11-13 15:00:00,8,26,20,False
2015-11-13 16:00:00,7,28,18,False
2015-11-13 17:00:00,7,27,21,False
2015-11-13 18:00:00,7,28,30,False
2015-11-13 19:00:00,7,26,21,False
2015-11-13 20:00:00,7,30,22,False
2015-11-13 21:00:00,6,31,28,False
2015-11-13 22:00:00,5,27,36,False
2015-11-13 23:00:00,4,26,76,False
2015-11-14 00:00:00,4,27,100,False
2015-11-14 01:00:00,2,27,62,False
2015-11-14 02:00:00,3,30,38,False
2015-11-14 03:00:00,1,29,34,False
2015-11-14 04:00:00,2,29,28,False
2015-11-14 05:00:00,4,27,22,False
2015-11-14 06:00:00,3,24,23,False
2015-11-14 07:00:00,4,21,21,False
2015-11-14 08:00:00,4,21,20,False
2015-11-14 09:00:00,5,20,20,False
2015-11-14 10:00:00,5,22,19,False
2015-11-14 11:00:00,5,26,18,False
2015-11-14 12:00:00,5,28,20,False
2015-11-14 13:00:00,5,22,20,False
2015-11-14 14:00:00,5,22,22,False
2015-11-14 15:00:00,4,26,23,False
2015-11-14 16:00:00,4,27,27,False
2015-11-14 17:00:00,4,25,34,False
2015-11-14 18:00:00,4,26,29,False
2015-11-14 19:00:00,4,24,34,False
2015-11-14 20:00:00,5,26,60,False
2015-11-14 21:00:00,4,26,42,False
2015-11-14 22:00:00,3,29,43,False
2015-11-14 23:00:00,3,26,52,False
2015-11-15 00:00:00,2,29,91,False
2015-11-15 00:00:00,2,25,78,False
2015-11-15 01:00:00,3,26,100,False
2015-11-15 02:00:00,2,25,57,False
2015-11-15 03:00:00,2,25,50,False
2015-11-15 04:00:00,1,25,36,False
2015-11-15 05:00:00,2,23,23,False
2015-11-15 06:00:00,3,22,20,False
2015-11-15 07:00:00,3,20,21,False
2015-11-15 08:00:00,4,20,19,False
2015-11-15 09:00:00,4,18,18,False
2015-11-15 10:00:00,4,17,18,False
2015-11-15 11:00:00,5,18,16,False
2015-11-15 12:00:00,4,18,18,False
2015-11-15 13:00:00,5,20,18,False
2015-11-15 14:00:00,4,19,18,False
2015-11-15 15:00:00,4,20,15,False
2015-11-15 16:00:00,5,21,12,False
2015-11-15 17:00:00,4,19,13,False
2015-11-15 18:00:00,6,20,11,False
2015-11-15 19:00:00,5,20,11,False
2015-11-15 20:00:00,5,20,11,False
2015-11-15 21:00:00,5,20,14,False
2015-11-15 22:00:00,5,25,26,False
2015-11-15 23:00:00,5,24,29,False
2015-11-16 00:00:00,3,22,31,False
2015-11-16 01:00:00,2,24,43,False
2015-11-16 02:00:00,2,23,37,False
2015-11-16 03:00:00,3,24,42,False
2015-11-16 04:00:00,3,23,36,False
2015-11-16 05:00:00,3,17,34,False
2015-11-16 06:00:00,4,17,31,False
2015-11-16 07:00:00,5,17,29,False
2015-11-16 08:00:00,8,16,25,False
2015-11-16 09:00:00,9,17,21,False
2015-11-16 10:00:00,9,13,19,False
2015-11-16 11:00:00,11,17,20,False
2015-11-16 12:00:00,8,19,20,False
2015-11-16 13:00:00,7,18,15,False
2015-11-16 14:00:00,9,18,14,False
2015-11-16 15:00:00,8,20,13,False
2015-11-16 16:00:00,8,21,12,False
2015-11-16 17:00:00,8,22,13,False
2015-11-16 18:00:00,7,21,19,False
2015-11-16 19:00:00,6,22,14,False
2015-11-16 20:00:00,6,20,12,False
2015-11-16 21:00:00,6,21,15,False
2015-11-16 22:00:00,6,21,28,False
2015-11-16 23:00:00,5,24,39,False
2015-11-17 00:00:00,4,25,37,False
2015-11-17 01:00:00,4,28,46,False
2015-11-17 02:00:00,2,27,39,False
2015-11-17 03:00:00,2,25,55,False
2015-11-17 04:00:00,3,23,36,False
2015-11-17 05:00:00,3,20,35,False
2015-11-17 06:00:00,5,19,35,False
2015-11-17 07:00:00,6,19,27,False
2015-11-17 08:00:00,6,17,29,False
2015-11-17 09:00:00,8,15,24,False
2015-11-17 10:00:00,10,15,18,False
2015-11-17 11:00:00,9,17,20,False
2015-11-17 12:00:00,8,16,18,False
2015-11-17 13:00:00,7,18,17,False
2015-11-17 14:00:00,9,19,13,False
2015-11-17 15:00:00,9,18,11,False
2015-11-17 16:00:00,7,20,10,False
2015-11-17 17:00:00,7,20,11,False
2015-11-17 18:00:00,7,21,22,False
2015-11-17 19:00:00,6,20,16,False
2015-11-17 20:00:00,6,19,13,False
2015-11-17 21:00:00,7,23,14,False
2015-11-17 22:00:00,5,22,31,False
2015-11-17 23:00:00,5,27,31,False
2015-11-18 00:00:00,4,27,32,False
2015-11-18 00:00:00,7,43,52,False
2015-11-18 01:00:00,5,34,70,False
2015-11-18 02:00:00,3,36,61,False
2015-11-18 03:00:00,4,35,82,False
2015-11-18 04:00:00,4,36,54,False
2015-11-18 05:00:00,5,32,54,False
2015-11-18 06:00:00,4,33,58,False
2015-11-18 07:00:00,9,29,51,False
2015-11-18 08:00:00,12,27,43,False
2015-11-18 09:00:00,15,24,40,False
2015-11-18 10:00:00,16,27,34,False
2015-11-18 11:00:00,14,24,32,False
2015-11-18 12:00:00,15,27,36,False
2015-11-18 13:00:00,10,28,26,False
2015-11-18 14:00:00,12,30,21,False
2015-11-18 15:00:00,12,33,21,False
2015-11-18 16:00:00,11,34,18,False
2015-11-18 17:00:00,12,36,19,False
2015-11-18 18:00:00,10,32,52,False
2015-11-18 19:00:00,8,33,28,False
2015-11-18 20:00:00,7,40,24,False
2015-11-18 21:00:00,8,40,28,False
2015-11-18 22:00:00,9,44,54,False
2015-11-18 23:00:00,8,45,59,False
2015-11-19 00:00:00,4,50,59,False
2015-11-19 01:00:00,6,82,75,False
2015-11-19 02:00:00,4,88,71,False
2015-11-19 03:00:00,5,73,80,False
2015-11-19 04:00:00,4,72,61,False
2015-11-19 05:00:00,5,70,57,False
2015-11-19 06:00:00,5,51,56,False
2015-11-19 07:00:00,8,48,45,False
2015-11-19 08:00:00,11,42,45,False
2015-11-19 09:00:00,16,38,35,False
2015-11-19 10:00:00,14,38,32,False
2015-11-19 11:00:00,14,37,33,False
2015-11-19 12:00:00,12,41,38,False
2015-11-19 13:00:00,9,41,30,False
2015-11-19 14:00:00,12,45,24,False
2015-11-19 15:00:00,11,43,22,False
2015-11-19 16:00:00,11,46,20,False
2015-11-19 17:00:00,11,47,22,False
2015-11-19 18:00:00,9,51,40,False
2015-11-19 19:00:00,10,52,22,False
2015-11-19 20:00:00,10,53,21,False
2015-11-19 21:00:00,10,52,26,False
2015-11-19 22:00:00,9,61,44,False
2015-11-19 23:00:00,5,66,59,False
2015-11-20 00:00:00,7,80,63,False
2015-11-20 01:00:00,3,90,77,False
2015-11-20 02:00:00,5,100,63,False
2015-11-20 03:00:00,3,77,74,False
2015-11-20 04:00:00,3,67,49,False
2015-11-20 05:00:00,6,61,55,False
2015-11-20 06:00:00,7,52,60,False
2015-11-20 07:00:00,9,48,41,False
2015-11-20 08:00:00,11,39,40,False
2015-11-20 09:00:00,12,38,35,False
2015-11-20 10:00:00,16,34,29,False
2015-11-20 11:00:00,16,42,29,False
2015-11-20 12:00:00,12,38,31,False
2015-11-20 13:00:00,9,40,28,False
2015-11-20 14:00:00,12,38,22,False
2015-11-20 15:00:00,10,39,21,False
2015-11-20 16:00:00,11,41,19,False
2015-11-20 17:00:00,8,40,18,False
2015-11-20 18:00:00,7,42,35,False
2015-11-20 19:00:00,8,45,22,False
2015-11-20 20:00:00,8,45,17,False
2015-11-20 21:00:00,6,40,19,False
2015-11-20 22:00:00,7,44,21,False
2015-11-20 23:00:00,8,45,31,False
2015-11-21 00:00:00,5,53,42,False
2015-11-21 00:00:00,8,76,61,False
2015-11-21 01:00:00,5,67,63,False
2015-11-21 02:00:00,5,71,69,False
2015-11-21 03:00:00,4,65,67,False
2015-11-21 04:00:00,4,61,57,False
2015-11-21 05:00:00,4,62,54,False
2015-11-21 06:00:00,7,60,51,False
2015-11-21 07:00:00,7,50,48,False
2015-11-21 08:00:00,5,54,45,False
2015-11-21 09:00:00,7,40,38,False
2015-11-21 10:00:00,8,45,32,False
2015-11-21 11:00:00,11,58,39,False
2015-11-21 12:00:00,11,66,39,False
2015-11-21 13:00:00,7,49,33,False
2015-11-21 14:00:00,8,51,33,False
2015-11-21 15:00:00,9,52,34,False
2015-11-21 16:00:00,8,54,32,False
2015-11-21 17:00:00,8,56,41,False
2015-11-21 18:00:00,9,55,37,False
2015-11-21 19:00:00,8,57,35,False
2015-11-21 20:00:00,9,60,68,False
2015-11-21 21:00:00,5,60,49,False
2015-11-21 22:00:00,7,58,52,False
2015-11-21 23:00:00,4,61,63,False
2015-11-22 00:00:00,5,58,62,False
2015-11-22 01:00:00,6,63,60,False
2015-11-22 02:00:00,3,63,48,False
2015-11-22 03:00:00,3,64,48,False
2015-11-22 04:00:00,4,59,51,False
2015-11-22 05:00:00,5,56,46,False
2015-11-22 06:00:00,5,52,53,False
2015-11-22 07:00:00,4,58,50,False
2015-11-22 08:00:00,6,43,46,False
2015-11-22 09:00:00,6,48,44,False
2015-11-22 10:00:00,8,49,44,False
2015-11-22 11:00:00,9,48,42,False
2015-11-22 12:00:00,8,43,40,False
2015-11-22 13:00:00,8,47,44,False
2015-11-22 14:00:00,8,44,40,False
2015-11-22 15:00:00,9,56,32,False
2015-11-22 16:00:00,8,51,28,False
2015-11-22 17:00:00,9,51,24,False
2015-11-22 18:00:00,11,52,24,False
2015-11-22 19:00:00,9,49,22,False
2015-11-22 20:00:00,10,49,22,False
2015-11-22 21:00:00,12,61,29,False
2015-11-22 22:00:00,11,61,61,False
2015-11-22 23:00:00,7,61,71,False
2015-11-23 00:00:00,9,67,63,False
2015-11-23 01:00:00,8,72,79,False
2015-11-23 02:00:00,5,92,76,False
2015-11-23 03:00:00,7,75,100,False
2015-11-23 04:00:00,8,95,77,False
2015-11-23 05:00:00,6,60,82,False
2015-11-23 06:00:00,7,50,76,False
2015-11-23 07:00:00,13,40,70,False
2015-11-23 08:00:00,15,37,59,False
2015-11-23 09:00:00,24,38,51,False
2015-11-23 10:00:00,25,44,43,False
2015-11-23 11:00:00,24,40,42,False
2015-11-23 12:00:00,19,41,47,False
2015-11-23 13:00:00,16,45,35,False
2015-11-23 14:00:00,17,47,32,False
2015-11-23 15:00:00,17,49,28,False
2015-11-23 16:00:00,20,46,23,False
2015-11-23 17:00:00,18,48,28,False
2015-11-23 18:00:00,16,48,55,False
2015-11-23 19:00:00,14,51,30,False
2015-11-23 20:00:00,13,51,29,False
2015-11-23 21:00:00,14,54,34,False
2015-11-23 22:00:00,15,59,75,False
2015-11-23 23:00:00,11,57,84,False
2015-11-24 00:00:00,9,56,80,False
2015-11-24 00:00:00,7,45,65,False
2015-11-24 01:00:00,6,54,80,False
2015-11-24 02:00:00,4,55,69,False
2015-11-24 03:00:00,5,51,88,False
2015-11-24 04:00:00,5,48,69,False
2015-11-24 05:00:00,5,43,64,False
2015-11-24 06:00:00,9,39,69,False
2015-11-24 07:00:00,11,32,58,False
2015-11-24 08:00:00,14,32,51,False
2015-11-24 09:00:00,17,33,44,False
2015-11-24 10:00:00,19,31,39,False
2015-11-24 11:00:00,18,30,36,False
2015-11-24 12:00:00,15,34,37,False
2015-11-24 13:00:00,13,33,28,False
2015-11-24 14:00:00,14,34,27,False
2015-11-24 15:00:00,16,36,25,False
2015-11-24 16:00:00,16,37,23,False
2015-11-24 17:00:00,13,38,22,False
2015-11-24 18:00:00,13,40,46,False
2015-11-24 19:00:00,11,38,29,False
2015-11-24 20:00:00,12,40,26,False
2015-11-24 21:00:00,11,45,31,False
2015-11-24 22:00:00,13,43,61,False
2015-11-24 23:00:00,10,44,77,False
2015-11-25 00:00:00,8,62,73,False
2015-11-25 01:00:00,5,53,89,False
2015-11-25 02:00:00,4,52,74,False
2015-11-25 03:00:00,3,50,88,False
2015-11-25 04:00:00,5,48,69,False
2015-11-25 05:00:00,4,45,70,False
2015-11-25 06:00:00,6,40,62,False
2015-11-25 07:00:00,9,35,53,False
2015-11-25 08:00:00,12,31,51,False
2015-11-25 09:00:00,16,32,41,False
2015-11-25 10:00:00,17,31,40,False
2015-11-25 11:00:00,20,36,40,False
2015-11-25 12:00:00,17,36,41,False
2015-11-25 13:00:00,13,40,32,False
2015-11-25 14:00:00,14,39,32,False
2015-11-25 15:00:00,16,40,25,False
2015-11-25 16:00:00,17,41,23,False
2015-11-25 17:00:00,14,38,26,False
2015-11-25 18:00:00,13,42,45,False
2015-11-25 19:00:00,11,40,28,False
2015-11-25 20:00:00,12,40,23,False
2015-11-25 21:00:00,13,47,30,False
2015-11-25 22:00:00,11,54,66,False
2015-11-25 23:00:00,8,55,63,False
2015-11-26 00:00:00,6,62,69,False
2015-11-26 01:00:00,5,99,87,False
2015-11-26 02:00:00,5,92,81,False
2015-11-26 03:00:00,4,89,100,False
2015-11-26 04:00:00,8,88,70,False
2015-11-26 05:00:00,5,70,66,False
2015-11-26 06:00:00,8,64,61,False
2015-11-26 07:00:00,11,61,54,False
2015-11-26 08:00:00,12,51,48,False
2015-11-26 09:00:00,16,50,43,False
2015-11-26 10:00:00,18,48,41,False
2015-11-26 11:00:00,18,47,47,False
2015-11-26 12:00:00,15,44,53,False
2015-11-26 13:00:00,15,50,50,False
2015-11-26 14:00:00,15,47,38,False
2015-11-26 15:00:00,13,48,28,False
2015-11-26 16:00:00,16,45,25,False
2015-11-26 17:00:00,13,48,21,False
2015-11-26 18:00:00,13,49,46,False
2015-11-26 19:00:00,11,47,25,False
2015-11-26 20:00:00,12,51,20,False
2015-11-26 21:00:00,9,53,28,False
2015-11-26 22:00:00,11,55,50,False
2015-11-26 23:00:00,11,51,62,False
2015-11-27 00:00:00,5,57,58,False
2015-11-27 00:00:00,5,53,54,False
2015-11-27 01:00:00,4,51,80,False
2015-11-27 02:00:00,6,50,66,False
2015-11-27 03:00:00,4,49,77,False
2015-11-27 04:00:00,4,44,57,False
2015-11-27 05:00:00,5,43,62,False
2015-11-27 06:00:00,6,35,54,False
2015-11-27 07:00:00,6,35,45,False
2015-11-27 08:00:00,11,33,39,False
2015-11-27 09:00:00,14,35,33,False
2015-11-27 10:00:00,16,32,33,False
2015-11-27 11:00:00,17,36,33,False
2015-11-27 12:00:00,13,40,42,False
2015-11-27 13:00:00,13,33,30,False
2015-11-27 14:00:00,13,36,26,False
2015-11-27 15:00:00,13,37,23,False
2015-11-27 16:00:00,11,38,21,False
2015-11-27 17:00:00,10,40,22,False
2015-11-27 18:00:00,11,46,41,False
2015-11-27 19:00:00,10,45,23,False
2015-11-27 20:00:00,8,42,23,False
2015-11-27 21:00:00,8,41,23,False
2015-11-27 22:00:00,5,46,22,False
2015-11-27 23:00:00,6,46,27,False
2015-11-28 00:00:00,4,46,33,False
2015-11-28 01:00:00,3,48,33,False
2015-11-28 02:00:00,3,48,37,False
2015-11-28 03:00:00,3,48,40,False
2015-11-28 04:00:00,2,51,36,False
